Name,Nb_Clust_A2,Lmax_P_A2,Rat_P_A2,Min_M_A2,DifMax_M_A2,Min_V_A2,Area_Peak_Inflo_A2,Reb_Mag_A2,Max_Peak_A2,Max_Reb_A2,First_Reb_A2,Rat_Peak_A2,First_Flo_A2,Cont_Flo_A2,PCo1,PCo2,PCo3,PCo4,PCo5
provins_renoncule_F8,2,-0.408614608,0.504731697,10.21930635,2.48146254,0.82928067,19.68789742,0,5.181025638,0,33,0,9,0,151.1540785,27.40844842,6.604323437,19.69630984,24.17970982
pucelle_de_lille_H8,1,0,0,10.91768272,28,0.605377992,10.03500964,0,17.9508247,0,33,0,9,0,146.8609421,84.84301603,79.04635884,8.367804101,33.73057286
quatre_saisons_blanc_mousseux_F3,1,0,0,10.65481201,28,0.633854809,1.112090048,0,2.78022512,0,33,0,10,0,125.8494053,-42.53741876,-24.12804819,12.65582421,-113.7267674
reine_des_centfeuilles_C3,2,-0.196935922,0.217666012,9.853635508,3.087834746,1.180641514,18.31173,0,15.34421644,0,33,0,7,0,115.2088047,38.18554325,37.04741347,15.40943691,-72.98094407
rene_andre_H11,2,-0.381579896,0.464596673,9.168180138,4.619935564,0.623277364,12.0704674,0.237603306,18.18747934,3.107572908,13,0.170863309,7,0,-156.4264048,34.96037437,-34.01559015,118.8962932,65.78149364
robert_le_diable_F12,2,-0.544754744,0.724185463,10.7946635,2.036669182,0.307468772,16.7973275,0,14.78895139,0,33,0,10,0,149.6965249,77.29480885,74.41923745,8.059512732,34.23840057
robusta_bourbon_C11,2,-0.134484639,0.143947087,8.213519639,10.3245595,1.343368756,22.01106642,0.143149284,21.43321026,1.891165611,15,0.088235294,6,0,-207.3112928,-100.0581677,2.758264083,-112.4195715,-23.3480665
roi_des_pourpres_E11,1,0,0,10.82437913,28,0.760067225,12.1098412,0,18.48344183,0,33,0,9,0,139.3521548,-68.0246628,-74.29767298,48.14053364,-61.16685642
rosa_albertii_G7,3,-0.433479469,0.54261568,6.187767107,6.492791626,0.561379968,12.06334841,0.074525745,13.40568294,1.271685338,12,0.09486166,5,0,201.4786608,-175.3986064,-148.4436032,20.67395437,19.33451125
rosa_arvensis_D8,1,0,0,11.68105178,28,0.424229191,2.310392759,0,7.129727654,0,33,0,10,0,49.69419965,146.5766623,41.64129482,51.12638796,6.799807617
rosa_californica_E8,2,-0.141085657,0.15152328,6.492984113,2.359027069,0.330003774,23.45552793,0,49.88468322,0,33,0,6,0,-8.789701142,-9.522325083,-202.9980426,-47.67333577,34.6797104
rosa_calocarpa_H10,1,0,0,11.02930421,28,0.800312668,2.080627619,0,2.610241922,0,33,0,9,0,203.6356184,-195.4579018,-166.9013681,12.29931918,21.00986848
rosa_centiflora_rosae_G2,3,-0.360743147,0.434394985,9.497698409,12.26016326,0.851166061,13.16703252,0.301369863,5.67989638,1.032708433,13,0.181818182,7,0,43.22788531,-25.52307704,45.97007725,-47.58270891,-20.39899256
rosa_chinensis_C8,3,-0.593945783,0.811120624,9.105764341,16.67922962,0.158879553,66.4151306,0.038602941,195.5627173,2.311195749,22,0.011818182,7,0,-169.2829021,177.3671489,-183.408864,-48.61083954,56.17317871
rosa_chinensis_mutabilis_G3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-188.8557738,-62.49523523,39.02981232,47.91543159,-33.32328824
rosa_corymbifera_G6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.6291102,16.56094319,-44.60988792,43.70142474,8.856692107
rosa_cuspidata_G5,1,0,0,10.90145137,28,0.80867763,8.087162361,0,9.38536474,0,33,0,10,0,-123.7473416,-74.72404525,52.2481904,-138.9682804,-11.04074346
rosa_damascena_bifera_yorklancaster_G8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125.8931464,-42.48175497,-24.07740013,12.8336198,-114.3053188
rosa_dupontii_A12,2,-0.02765743,0.028043448,9.673847286,4.69633653,0.556401659,9.450017599,0.024521073,25.38810698,0.668108079,14,0.026315789,7,0,59.29443411,58.68232886,22.470764,59.79160808,-140.5606507
rosa_ferruginea_C11,2,-0.062700268,0.064707664,7.58264167,5.483114766,1.237319616,10.70313585,0.028688525,11.65151498,0.948379126,14,0.081395349,5,0,205.4350834,-189.9615276,-159.2681551,14.33158278,17.63512606
rosa_fortiniana_de_banks_F3,2,-0.21109962,0.235035383,7.257687097,1.997625571,0.191968695,17.58567661,0,5.94274589,0,33,0,7,0,124.6542127,-81.69930874,-71.99179985,49.77931809,20.35021058
rosa_gallica_C4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.6864153,-147.7562361,-128.7473697,34.17275682,20.76914129
rosa_holikensis_G10,2,-0.04858524,0.049784852,6.77720665,6.104239429,0.999070618,12.82747969,0.035443038,13.33249857,0.909033994,13,0.068181818,5,0,191.6259443,-166.423231,-143.6985368,25.94752939,18.9093008
rosa_iwara_A10,2,-0.144261588,0.155186252,8.481320706,5.475414289,1.279842521,10.85416237,0.127310062,18.96286015,2.106984461,15,0.111111111,6,0,41.45147734,-3.780686598,-199.3698891,-7.670016239,49.93273106
rosa_majalis_H2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208.3717203,-198.280942,-166.7743145,10.44060945,16.79144187
rosa_majalis_plena_H11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207.6267606,-204.1119262,-171.400083,7.97091592,18.34259385
rosa_manetti_H4,1,0,0,10.40932274,28,0.62267719,13.36957294,0,19.82116919,0,33,0,9,0,-84.65738845,-32.4079896,-41.75169203,-28.26061163,-81.58538472
rosa_maximowicziana_B9,3,-0.353705993,0.42433636,10.08382066,4.756555213,0.126085045,18.51962256,0.012048193,18.85839615,0.677547167,15,0.035928144,10,0,-50.39509965,137.2198969,-85.77435487,37.16413898,18.62764421
rosa_minutifolia_alba_H5,3,-0.557109686,0.745619813,9.612802379,0.747776864,0.005500473,0.47152923,0,0.47152923,0,33,0,10,0,188.9359121,-169.3476233,-145.1587526,23.64121148,21.61154261
rosa_multiflora_carnea_D5,1,0,0,9.785234009,28,0.475670972,21.87798928,0,89.55902043,0,33,0,8,0,-109.8100246,118.1614223,-103.8419039,10.81760595,-78.13000063
rosa_pendulina_oxyodon_H9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184.1996114,-161.6471664,-139.5550959,27.80024732,19.59020592
rosa_pendulina_pyrenaica_H7,1,0,0,6.835714664,28,1.107209496,7.222052077,0.005714286,8.508739516,0.124518139,11,0.014634146,5,0,193.9239466,-165.5120062,-144.4224355,28.25063056,21.56039859
rosa_pimpinellifolia_double_white_F6,2,-0.023999195,0.024289493,8.140524871,4.849851755,1.027270955,51.13699712,0.024691358,19.09546095,0.647303761,12,0.033898305,6,0,177.4723455,-141.5075838,-123.8902059,39.14869371,22.53641594
rosa_polliniana_A11,1,0,0,9.470322231,28,0.464628648,12.71289208,0,22.4091657,0,33,0,9,0,121.7465752,91.37529081,43.83679434,34.14384165,20.6020702
rosa_rapini_E5,1,0,0,7.631191242,28,0.36232363,9.323415612,0,16.36844027,0,33,0,7,0,166.2041935,-125.4018374,-115.9838124,43.70855496,24.12934374
rosa_rubiginosa_gold_bush_H10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-93.60011867,-24.42441022,-48.51421607,6.072496681,-6.577982576
rosa_rubus_B8,1,0,0,9.347511364,28,0.39693672,21.32478889,0,68.84128544,0,33,0,8,0,-52.76592775,107.3601086,-66.49987733,55.58556896,-22.63824114
rosa_spectabilis_H12,2,-0.006024115,0.006042296,10.86366836,9.995092589,0.212143412,24.99855595,0.006564551,40.19591595,0.688286232,20,0.017123288,8,0,-97.08990483,100.9511123,-18.72147345,10.45739721,-83.29345613
rosa_subgallicodes_E3,1,0,0,11.91469344,28,0.417330435,10.87366659,0.004332005,57.49077465,0.331168057,15,0.005760369,10,0,40.38239119,138.7470482,27.85077503,54.47320537,3.043440469
rosa_villosa_recondita_C5,1,0,0,10.88461536,28,1.086079332,26.27264016,0,27.46491557,0,33,0,9,0,69.88534558,100.8015096,-2.522139081,-1.158989921,36.07983553
rosa_wichurana_C9,2,-0.162883788,0.176899912,14.69867197,2.373369321,0.378847126,29.60243157,0.02970297,44.55468017,1.510328141,20,0.033898305,10,0,-93.8449159,168.3867206,-140.6023612,18.95350275,52.67401567
rose_edouard_D7,2,-0.319522142,0.37646985,9.796120855,9.252465877,1.175727293,76.4822559,0.293478261,30.59290236,5.294925408,15,0.173076923,7,0,-84.83972123,-92.34726472,2.312909932,-67.04444723,-25.74689038
ruby_queen_H3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-49.62701151,-65.82489039,48.9192334,-115.1480726,-6.29463874
safrano_H7,3,-0.530579666,0.699917408,7.46612033,12.28650216,0.386802315,4.130833731,0.142857143,3.098125298,1.032708433,19,0.333333333,7,0,-93.43549772,-124.0744246,71.80561623,-78.53771193,-5.457095355
salet_C10,2,-0.221641767,0.248124178,9.642607427,19.37804052,1.033309512,22.77554145,0.25136612,30.58904837,4.322365531,19,0.141304348,5,1,-6.249489551,-42.20323179,38.90214825,-68.88583419,-6.689053018
sidonie_F6,2,-0.185205563,0.203465803,9.889906827,11.92565967,2.512296242,28.53477198,0.253846154,23.82800547,3.088815523,14,0.12962963,6,0,26.43414523,48.99975998,17.64275171,-3.002747953,-69.12903414
sir_joseph_paxton_C1,2,-0.371515694,0.449930601,9.8859453,9.944074037,1.10771822,13.35084366,0.33916849,18.03690137,3.448231144,15,0.191176471,7,0,-176.8225814,-111.761923,0.016555347,-120.8191663,-6.179511739
south_orange_perfection_H2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-156.1144439,167.6036713,-159.7485976,-23.73625323,45.21631812
souvenir_de_brod_B12,1,0,0,11.62743923,28,1.688613953,7.441473028,0,10.78474352,0,33,0,8,0,-14.11903777,5.347801647,10.60596262,-36.47511217,-35.76859022
souvenir_de_la_reine_dangleterre_E7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-82.27004445,-44.24371668,43.86396612,-96.77084565,13.62910989
souvenir_de_lucie_A3,1,0,0,10.00007064,28,1.084549096,23.38157917,0,31.43415622,0,33,0,7,0,-14.71831592,-31.69139858,53.15334139,-59.17370158,-14.57064069
souvenir_de_philemon_cochet_F9,2,-0.31682297,0.372759531,7.915757466,8.509996084,1.123533591,5.03769393,0.38410596,6.58150336,2.031328197,12,0.308641975,5,0,206.4884895,-201.8493504,-170.453438,13.22429438,22.34151847
stanwell_perpetual_D11,3,-0.78847982,1.200049412,5.829049355,13.15214632,0.431101367,32.63765701,0.348053457,35.95378259,6.37045177,13,0.177184466,5,1,-10.35010506,19.5143752,23.14435439,-55.05267643,-8.618588735
the_garland_D6,1,0,0,11.3385869,28,1.027595966,29.60410855,0,85.8314141,0,33,0,10,0,-112.3304807,74.18683276,-65.44298566,51.05376836,-239.8983339
tom_wood_D1,4,-0.786887012,1.196547946,9.500830938,14.50233185,0.104681488,27.72495733,0.08,7.232597564,1.205432927,21,0.166666667,9,0,-112.5197299,-71.08705802,49.74902905,-146.2920632,-14.25608954
toussaint_l_ouverture_H2,1,0,0,11.33149001,28,0.996904348,13.7365956,0,16.48391472,0,33,0,9,0,148.2921027,74.10007383,70.59767832,5.253179301,19.3697896
triomphe_de_l_exposition_A8,2,-0.110382016,0.116704588,9.202903869,18.04792666,0.999326631,28.15289396,0.136150235,38.21296341,1.950811946,13,0.051051051,6,1,-20.28361073,-31.59465701,59.4106486,-72.78796479,-16.544311
tuscany_superb_C10,1,0,0,10.66321718,28,0.745996278,11.0233951,0,14.41520898,0,33,0,9,0,151.6113985,69.1130607,69.55662332,6.408049806,33.41737034
una_G12,1,0,0,9.484403704,28,0.73045585,18.40163926,0,24.31645188,0,33,0,8,0,-77.21381121,6.143432485,61.44463877,83.97048278,15.22689964
victor_verdier_H6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.93654381,-51.64097978,96.88302909,-89.20511268,54.63590532
virago_C8,1,0,0,9.128153682,28,1.587860019,9.029654811,0,13.69598649,0,33,0,6,0,65.81067166,-28.63126903,48.31029003,-46.41262852,-6.542313936
vivid_B5,1,0,0,9.85497459,28,1.16900343,8.154460571,0,9.896190014,0,33,0,7,0,-17.44467344,-11.66734431,32.42198178,-63.20023331,-24.72850169
william_lobb_D10,1,0,0,9.759445092,28,0.798663239,3.943367483,0,5.369691892,0,33,0,8,0,-14.18050054,33.50551441,-15.51862532,-65.06735536,-32.29130725
wodan_F5,2,-0.05651221,0.058139535,10.09985066,22.30140421,0.741881675,6.072640283,0.08,8.448890828,0.792083515,13,0.09375,8,0,-78.05939058,-8.966228466,-40.67080443,-69.82808684,4.006962004
